Time(hh:mm:ss),Temperature(C),1,2,3,4,5,6,7,8,9,10,11,12,,,,
,,637.021,610.669,623.283,1016.871,823.412,870.543,1104.232,1348.356,1439.227,1394.689,1315.292,1504.746,,,,
,,1022.748,787.128,928.02,1224.657,1134.474,1192.758,1283.695,1640.188,1509.599,1407.534,1553.895,1435.112,,,,
,,989.935,895.281,926.405,1299.033,1155.689,1215.472,1313.104,1444.446,1533.092,1561.5,1134.047,1566.713,,,,
,,1011.118,875.613,920.247,1340.481,1122.334,1234.555,1342.981,1698.49,1473.631,1577.748,1573.937,1210.235,,,,
,,1254.692,1270.427,1251.129,1314.339,1292.984,1298.366,1315.59,1594.964,1649.355,1577.199,1469.977,1445.142,,,,
,,168.822,185.348,172.134,167.073,167.048,187.927,189.072,193.657,198.165,57.1,56.103,56.265,,,,
,,,,,,,,,,,,,,,,,
1:26:00,37,635.162,619.463,624.469,926.192,957.083,952.765,1161.103,1306.717,1373.476,168.985,177.65,212.736,,,,
,,622.357,614.157,621.232,1014.09,891.472,878.85,1152.001,1166.602,1464.968,1357.941,1304.979,1135.749,,,,
,,637.022,615.639,614.433,1018.063,841.598,873.653,1093.204,1342.311,1436.145,1383.856,1310.046,1500.721,,,,
,,1015.459,775.909,927.516,1230.908,1135.148,1165.448,1263.131,1644.295,1507.079,1396.033,1547.13,1429.905,,,,
,,989.209,905.028,911.239,1287.356,1166.473,1216.333,1295.803,1430.237,1508.896,1540.581,1112.013,1548.639,,,,
,,1026.833,861.168,911.629,1322.542,1111.967,1223.859,1344.367,1683.339,1464.747,1553.645,1583.191,1191.923,,,,
,,1230.686,1240.565,1256.471,1329.381,1253.399,1284.275,1315.521,1600.99,1610.484,1566.358,1465.036,1429,,,,
,,167.184,181.474,169.317,167.073,169.049,182.378,182.908,192.506,196.975,55.157,56.198,55.416,,,,
,,,,,,,,,,,,,,,,,
1:27:00,37,636.637,618.246,629.618,930.213,968.04,954.504,1160.861,1323.121,1373.893,169.361,178.488,214.276,,,,
,,631.291,616.445,620.644,1013.492,888.937,889.077,1148.742,1171.495,1453.212,1351.725,1288.291,1128.791,,,,
,,625.019,613.417,630.227,1017.903,817.006,863.407,1104.087,1342.333,1430.784,1380.166,1322.548,1504.421,,,,
,,1009.837,783.453,935.77,1207.079,1132.889,1186.79,1277.281,1619.573,1497.636,1396.02,1541.371,1409.39,,,,
,,986.207,891.398,915.498,1300.628,1155.611,1201.053,1294.975,1429.818,1526.505,1528.739,1121.805,1566.544,,,,
,,1013.969,871.922,931.545,1311.635,1109.234,1235.772,1322.493,1677.917,1467.409,1586.993,1587.236,1191.551,,,,
,,1234.383,1242.874,1250.615,1305.63,1269.999,1289.384,1300.669,1597.655,1604.9,1562.535,1456.26,1414.78,,,,
,,167.468,185.283,168.366,165.571,172.43,185.469,184.829,191.855,195.545,54.846,55.252,54.974,,,,
,,,,,,,,,,,,,,,,,
1:28:00,37,645.792,623.691,636.509,936.469,976.164,965.36,1163.213,1329.03,1384.493,170.335,178.065,215.983,,,,
,,637.362,627.512,630.439,1023.754,879.183,895.879,1162.872,1175.929,1482.953,1370.571,1305.173,1140.305,,,,
,,638.889,621.695,631.229,1025.563,848.393,885.621,1085.28,1344.363,1414.259,1385.447,1352.949,1514.292,,,,
,,1013.81,803.54,945.684,1225.046,1130.694,1194.817,1267.071,1649.144,1509.883,1420.927,1582.117,1413.091,,,,
,,1001.178,901.422,927.847,1289.371,1161.418,1215.134,1303.271,1435.474,1538.129,1541.207,1125.655,1556.554,,,,
,,1030.924,877.32,926.367,1338.211,1120.044,1240.841,1341.99,1678.438,1444.06,1582.841,1595.985,1187.789,,,,
,,1240.58,1256.003,1253.824,1311.794,1276.874,1286.545,1314.927,1602.592,1643.115,1562.827,1429.945,1414.634,,,,
,,164.362,186.479,174.19,168.162,166.205,184.417,184.884,193.814,200.712,55.532,55.273,55.22,,,,
,,,,,,,,,,,,,,,,,
1:29:00,37,646.255,626.907,635.37,942.301,978.444,968.828,1155.257,1315.803,1371.677,168.209,175.084,213.935,,,,
,,638.846,628.002,629.19,1020.776,883.261,893.893,1141.168,1172.491,1490.728,1361.41,1295.66,1126.206,,,,
,,628.498,619.179,639.659,1024.512,849.62,883.251,1100.78,1352.789,1409.429,1386.932,1328.212,1502.598,,,,
,,1015.689,796.581,947.215,1214.521,1145.627,1172.605,1252.829,1635.303,1499.683,1400.82,1567.705,1416.27,,,,
,,999.099,891.665,932.373,1285.584,1152.431,1237.752,1291.506,1428.279,1530.415,1519.714,1108.616,1550.654,,,,
,,1023.544,879.759,931.527,1339.454,1123.836,1230.145,1345.741,1665.454,1424.179,1579.453,1586.682,1186.121,,,,
,,1242.233,1248.052,1228.174,1308.154,1266.18,1277.09,1307.507,1591.288,1627.346,1546.548,1451.859,1408.571,,,,
,,166.786,181.484,172.494,165.578,170.693,182.982,186.558,194.604,197.409,57.53,55.173,55.75,,,,
,,,,,,,,,,,,,,,,,
1:30:00,37,652.329,637.147,643.211,950.71,996.273,983.134,1178.644,1343.268,1393.623,169.056,180.606,213.481,,,,
,,643.219,634.996,646.339,1038.442,897.944,914.646,1157.194,1178.213,1497.178,1382.129,1332.566,1149.853,,,,
,,646.313,632.349,626.427,1035.689,860.01,896.716,1110.074,1370.107,1427.48,1411.953,1334.207,1513.146,,,,
,,1034.485,812.222,964.249,1234.067,1152.703,1185.363,1261.051,1626.757,1504.407,1423.71,1594.25,1465.173,,,,
,,1004.243,915.26,941.901,1300.343,1187.1,1224.884,1302.598,1460.658,1522.263,1569.723,1126.617,1548.566,,,,
,,1041.315,888.349,938.135,1335.249,1127.55,1268.666,1365.576,1674.934,1463.281,1571.116,1578.537,1208.206,,,,
,,1248.705,1260.94,1259.544,1332.267,1253.653,1278.248,1291.529,1601.378,1660.573,1593.12,1471.43,1422.704,,,,
,,164.078,185.288,169.685,170.371,170.851,186.308,184.477,194.803,197.712,57.731,57.366,57.283,,,,
,,,,,,,,,,,,,,,,,
1:31:00,37,652.577,641.565,641.297,950.073,996.119,979.426,1176.169,1336.437,1389.406,168.334,179.252,211.909,,,,
,,654.469,631.582,632.63,1029.736,904.022,911.857,1164.194,1185.735,1484.464,1374.863,1313.418,1138.824,,,,
,,653.61,628.963,642.31,1042.613,850.734,889.48,1080.192,1363.3,1456.696,1397.542,1356.176,1518.692,,,,
,,1039.022,799.677,962.864,1214.834,1137.547,1199.159,1265.554,1642.976,1507.357,1426.315,1578.069,1415.97,,,,
,,1011.479,911.698,942.14,1292.822,1168.492,1217.426,1299.041,1431.065,1534.174,1529.087,1121.168,1551.982,,,,
,,1040.393,900.584,949.265,1345.011,1117.809,1250.087,1330.064,1693.967,1467.989,1594.16,1597.267,1211.15,,,,
,,1221.972,1239.127,1255.765,1309.317,1266.225,1282.977,1307.579,1574.999,1616.191,1567.815,1463.574,1409.015,,,,
,,167.634,183.547,168.977,167.311,168.205,185.976,184.077,193.688,196.788,54.629,55.476,55.702,,,,
,,,,,,,,,,,,,,,,,
1:32:00,37,661.825,641.311,647.56,956.442,998.438,984.514,1192.199,1343.303,1395.347,169.937,177.832,213.285,,,,
,,649.777,633.845,650.929,1041.347,896.538,912.943,1177.849,1191.814,1501.3,1379.55,1326.964,1142.419,,,,
,,654.775,636.626,635.491,1050.552,863.508,901.1,1099.029,1370.502,1422.252,1405.485,1368.813,1523.572,,,,
,,1043.287,811.542,949.992,1226.287,1155.472,1177.127,1276.507,1638.152,1510.504,1455.159,1600.699,1429.638,,,,
,,1012.19,917.924,948.524,1289.046,1170.098,1237.725,1292.795,1443.408,1523.945,1531.321,1129.368,1555.295,,,,
,,1051.626,892.216,938.849,1343.178,1135.156,1249.145,1350.687,1666.921,1455.795,1580.449,1597.222,1212.828,,,,
,,1252.12,1253.796,1254.512,1299.76,1241.662,1280.969,1308.671,1591.573,1649.917,1591.68,1444.556,1415.812,,,,
,,164.447,183.848,172.463,169.095,171.298,185.306,182.975,196.785,199.144,56.371,55.244,54.902,,,,
,,,,,,,,,,,,,,,,,
1:33:00,37,667.216,650.271,657.82,961.208,1007.529,999.677,1184.767,1349.812,1401.029,167.346,178.485,212.243,,,,
,,659.458,640.76,648.212,1047.618,926.61,922.664,1161.607,1194.735,1482.47,1388.276,1344.263,1150.2,,,,
,,669.934,643.224,654.701,1046.309,852.085,907.211,1111.52,1378.767,1450.195,1415.411,1369.884,1526.442,,,,
,,1055.245,817.703,960.081,1237.148,1162.694,1215.848,1266.539,1628.308,1499.404,1441.874,1613.529,1435.199,,,,
,,1019.516,928.881,948.039,1305.099,1186.503,1245.909,1296.058,1462.913,1526.585,1546.599,1135.222,1554.74,,,,
,,1044.681,906.553,956.322,1326.666,1120.493,1277.593,1359.517,1666.453,1462.128,1579.817,1576.579,1216.254,,,,
,,1243.348,1241.618,1252.007,1324.102,1267.682,1284.528,1321.814,1594.811,1653.971,1596.994,1461.014,1416.514,,,,
,,172.038,187.077,172.461,169.721,170.848,186.984,185.256,197.459,197.606,57.223,55.807,55.593,,,,
,,,,,,,,,,,,,,,,,
1:34:00,37,668.635,652.173,662.177,961.794,1016.599,1002.966,1184.993,1343.668,1401.405,169.576,179.663,212.033,,,,
,,661.202,651.415,658.884,1055.173,924.545,923.78,1167.164,1204.992,1506.22,1386.684,1323.852,1147.849,,,,
,,663.269,646.929,646.497,1054.299,874.904,908.611,1115.53,1376.399,1440.877,1414.519,1371.775,1535.306,,,,
,,1053.464,819.72,971.293,1232.612,1165.775,1197.295,1272.342,1629.334,1510.019,1436.854,1608.099,1439.134,,,,
,,1018.801,927.42,949.871,1295.831,1184.069,1233.306,1292.104,1466.959,1510.61,1532.213,1132.96,1550.616,,,,
,,1064.206,900.518,954.552,1340.693,1138.525,1278.934,1354.29,1674.898,1456.993,1576.262,1589.825,1213.474,,,,
,,1243.755,1252.271,1260.782,1323.563,1250.742,1277.734,1313.71,1597.511,1652.71,1587.478,1441.211,1407.48,,,,
,,170.585,186.233,172.591,168.038,168.515,184.48,184.877,195.347,202.139,57.802,54.547,54.615,,,,
,,,,,,,,,,,,,,,,,
1:35:00,37,679.123,657.403,663.009,967.594,1026.913,1009.146,1188.452,1362.528,1409.325,171.755,178.25,214.332,,,,
,,669.605,652.296,660.487,1062.235,935.996,933.904,1171.727,1207.87,1518.809,1406.789,1340.025,1158.935,,,,
,,674.627,652.1,656.452,1063.574,878.296,916.016,1127.231,1390.188,1444.388,1422.212,1389.367,1544.349,,,,
,,1061.308,818.097,977.328,1230.733,1169.251,1215.367,1272.95,1636.126,1517.564,1463.215,1620.377,1439.649,,,,
,,1043.411,936.233,967.507,1322.062,1189.852,1238.792,1297.636,1443.714,1533.473,1552.361,1124.411,1578.586,,,,
,,1055.173,928.153,975.488,1321.143,1132.787,1284.058,1361.277,1716.546,1452.663,1584.753,1607.663,1216.266,,,,
,,1231.409,1246.976,1269.199,1316.944,1279.029,1291.287,1290.756,1598.231,1660.288,1601.881,1456.448,1419.61,,,,
,,168.449,189.21,169.388,168.919,171.351,185.385,187.356,196.323,199.331,56.755,56.61,54.93,,,,
,,,,,,,,,,,,,,,,,
1:36:00,37,683.667,654.968,669.847,974.208,1022.186,1007,1187.883,1357.422,1402.644,167.839,176.975,214.472,,,,
,,671.167,658.115,660.398,1066.638,923.387,930.12,1176.314,1201.285,1499.917,1394.382,1356.54,1151.258,,,,
,,661.526,649.936,672.01,1066.962,879.561,920.314,1107.687,1384.059,1456.611,1420.207,1362.365,1541.772,,,,
,,1056.441,828.495,985.064,1222.215,1158.716,1211.179,1266.346,1635.1,1512.269,1474.947,1615.729,1444.93,,,,
,,1028.599,932.259,961.475,1305.941,1186.237,1239.886,1309.289,1444,1526.636,1543.641,1137.005,1549.263,,,,
,,1059.721,912.022,974.54,1357.106,1142.276,1252.249,1327.09,1692.001,1468.748,1576.146,1573.61,1204.463,,,,
,,1238.402,1258.884,1226.269,1313.162,1279.711,1286.505,1306.958,1605.431,1656.871,1596.966,1469.983,1439.984,,,,
,,165.042,185.035,171.921,168.318,168.308,185.531,190.18,195.87,197.405,57.163,57.189,56.849,,,,
,,,,,,,,,,,,,,,,,
1:37:00,37,682.471,661.5,671.475,978.35,1024.482,1007.013,1192.481,1367.167,1405.283,166.914,178.294,213.431,,,,
,,677.343,667.189,656.882,1067.286,934.742,943.082,1184.159,1206.616,1501.189,1401.195,1363.96,1155.231,,,,
,,675.023,654.358,669.174,1078.6,870.725,926.441,1130.706,1392.038,1464.928,1434.081,1359.736,1533.474,,,,
,,1058.645,824.546,983.533,1234.645,1159.317,1214.954,1286.153,1633.459,1506.911,1446.705,1620.302,1473.09,,,,
,,1043.257,944.038,969.275,1321.681,1187.671,1244.264,1306.846,1445.529,1528.59,1554.208,1123.397,1559.377,,,,
,,1048.381,933.892,985.232,1329.754,1133.472,1278.272,1335.649,1718.486,1466.745,1572.693,1603.772,1197.046,,,,
,,1242.111,1248.671,1264.847,1319.921,1273.796,1292.027,1308.657,1575.524,1650.626,1574.969,1479.792,1430.181,,,,
,,168.183,189.329,170.427,170.388,168.116,185.302,186.816,196.879,198.899,57.858,56.13,55.406,,,,
,,,,,,,,,,,,,,,,,
1:38:00,36.9,681.532,667.044,673.898,972.863,1031.304,1017.068,1190.234,1366.693,1405.752,169.772,177.773,212.937,,,,
,,676.123,665.744,672.319,1066.828,933.633,941.109,1181.344,1200.944,1507.146,1394.501,1335.367,1158.972,,,,
,,665.552,658.144,675.169,1073.302,889.888,923.609,1125.411,1386.451,1467.359,1435.826,1372.825,1526.207,,,,
,,1057.476,831.6,998.072,1223.902,1159.97,1211.75,1282.761,1646.833,1506.214,1455.319,1619.482,1456.408,,,,
,,1042.381,945.036,973.604,1290.468,1190.008,1253.938,1300.225,1437.776,1515.204,1563.577,1116.082,1549.443,,,,
,,1060.745,919.959,956.728,1342.909,1136.037,1258.429,1324.073,1702.919,1461.714,1556.108,1588.559,1190.362,,,,
,,1242.776,1244.646,1247.764,1306.64,1266.813,1273.778,1296.651,1569.16,1641.093,1576.677,1461.437,1424.187,,,,
,,164.588,188.191,170.442,171.532,167.186,184.357,188.976,196.497,196.701,56.676,55.075,56.001,,,,
,,,,,,,,,,,,,,,,,
1:39:00,37,690.771,669.72,676.871,975.835,1034.612,1021.012,1187.086,1365.14,1408.641,170.105,178.059,213.925,,,,
,,675.316,666.719,665.665,1076.252,944.949,947.795,1189.539,1215.663,1496.41,1410.228,1347.91,1157.052,,,,
,,686.298,667.899,673.291,1080.808,883.293,932.299,1102.723,1387.438,1472.509,1431.893,1383.998,1530.621,,,,
,,1071.037,830.824,993.225,1229.368,1157.503,1226.188,1258.112,1657.726,1524.782,1462.282,1619.09,1449.979,,,,
,,1036.296,952.3,960.513,1324.639,1193.897,1255.109,1295.884,1438.794,1534.138,1544.691,1111.454,1570.933,,,,
,,1049.608,933.504,982.906,1328.667,1135.338,1258.602,1339.404,1682.925,1457.562,1601.019,1591.263,1186.521,,,,
,,1220.518,1229.484,1253.184,1304.425,1280.115,1285.797,1309.716,1600.542,1621.049,1572.619,1466.105,1417.749,,,,
,,169.327,189.908,169.658,170.238,169.938,183.861,187.637,196.188,200.507,56.462,55.596,56.453,,,,
,,,,,,,,,,,,,,,,,
1:40:00,37,693.789,674.728,685.154,987.138,1049.725,1029.576,1199.287,1370.666,1417.972,166.724,178.32,214.641,,,,
,,687.716,675.631,681.821,1076.054,958.032,955.98,1199.634,1216.619,1523.313,1413.791,1376.998,1168.102,,,,
,,691.581,671.284,683.107,1086.352,880.6,940.383,1129.901,1403.883,1467.638,1440.332,1380.438,1548.14,,,,
,,1076.912,846.336,1001.83,1226.62,1174.363,1218.437,1267.163,1633.035,1516.354,1467.898,1641.243,1455.947,,,,
,,1050.679,958.983,979.041,1314.91,1194.999,1255.008,1305.795,1444.263,1527.017,1569.997,1128.427,1551.587,,,,
,,1061.8,935.331,990.984,1344.565,1137.33,1278.304,1361.583,1716.46,1473.603,1565.864,1591.937,1207.624,,,,
,,1237.833,1243.551,1234.186,1309.361,1277.212,1288.661,1286.255,1587.052,1653.464,1590.64,1480.06,1430.824,,,,
,,170.097,186.603,174.515,169.697,169.597,189.663,186.938,195.836,197.306,56.664,57.277,56.338,,,,
,,,,,,,,,,,,,,,,,
1:41:00,37,698.093,677.756,691.487,981.802,1045.881,1029.75,1191.312,1370.028,1407.792,168.596,176.289,211.962,,,,
,,682.087,668.968,685.398,1079.791,933.738,952.238,1167.686,1219.779,1529.926,1410.794,1351.322,1153.151,,,,
,,692.099,671.365,665.818,1079.893,900.921,934.128,1115.92,1387.845,1471.876,1439.336,1389.66,1539.954,,,,
,,1064.914,833.616,989.838,1247.08,1163.417,1211.333,1260.952,1631.026,1517.136,1466.708,1642.954,1443.401,,,,
,,1051.31,966.901,971.998,1298.009,1201.055,1240.696,1284.614,1456.891,1529.268,1531.304,1118.925,1559.58,,,,
,,1073.03,922.842,973.335,1335.335,1125.318,1288.474,1347.797,1683.018,1446.312,1580.062,1598.351,1179.37,,,,
,,1221.506,1235.687,1251.097,1313.271,1261.284,1265.321,1303.383,1582.633,1645.234,1566.68,1442.473,1418.507,,,,
,,169.565,187.115,177.184,168.722,167.574,185.184,185.842,198.628,205.77,56.543,56.157,55.734,,,,
,,,,,,,,,,,,,,,,,
1:42:00,37,703.97,678.637,689.931,999.901,1052.504,1031.659,1200.045,1373.986,1417.63,170.952,178.3,213.257,,,,
,,699.32,678.356,683.194,1086.09,961.412,964.143,1190.234,1225.893,1513.632,1406.193,1378.101,1158.662,,,,
,,682.238,670.91,692.065,1088.035,891.789,943.617,1136.815,1406.413,1488.278,1440.448,1384.031,1542.014,,,,
,,1080.322,851.252,1010.021,1230.005,1171.735,1238.808,1280.439,1648.41,1518.124,1475.31,1634.972,1473.547,,,,
,,1057.5,959.875,981.884,1313.837,1208.126,1248.122,1309.386,1441.098,1531.574,1564.605,1127.542,1561.169,,,,
,,1077.723,938.09,987.394,1329.097,1143.424,1286.763,1347.006,1704.186,1474.571,1561.736,1584.502,1195.509,,,,
,,1241.41,1252.791,1231.041,1307.359,1263.316,1291.221,1288.951,1584.785,1614.635,1573.159,1471.203,1430.922,,,,
,,170.878,190.799,171.566,172.457,172.102,187.133,189.462,197.127,201.104,55.897,54.494,55.922,,,,
,,,,,,,,,,,,,,,,,
1:43:00,37,702.116,679.905,685.805,993.547,1055.664,1038.121,1200.086,1373.005,1423.042,168.662,178.785,212.773,,,,
,,692.629,685.943,688.626,1088.416,960.888,968.939,1196.357,1221.459,1512.931,1417.79,1359.439,1154.76,,,,
,,699.643,676.293,694.538,1096.818,891.998,945.008,1113.671,1399.858,1484.594,1443.593,1391.223,1543.501,,,,
,,1088.849,852.349,1012.41,1237.572,1168.014,1236.583,1256.066,1636.672,1510.525,1457.289,1637.953,1468.197,,,,
,,1054.589,955.3,995.457,1324.973,1191.879,1249.642,1296.18,1436.757,1522.016,1553.299,1135.202,1546.787,,,,
,,1063.504,948.243,992.46,1331.855,1141.514,1273.164,1323.6,1688.167,1462.256,1563.515,1598.486,1190.916,,,,
,,1233.16,1227.465,1225.351,1303.459,1262.188,1277.018,1304.236,1589.546,1612.893,1571.774,1464.926,1418.641,,,,
,,167.901,186.78,173.586,169.881,172.162,186.177,186.268,199.515,204.07,56.893,53.619,55.636,,,,
,,,,,,,,,,,,,,,,,
1:44:00,37,711.108,693.426,698.471,994.173,1054.629,1042.33,1204.615,1373.119,1419.881,169.292,178.196,213.242,,,,
,,701.773,691.625,686.3,1091.132,958.416,974.471,1194.46,1223.121,1513.054,1418.91,1379.39,1161.162,,,,
,,704.336,683.185,695.583,1094.001,904.274,947.648,1136.314,1404.157,1477.369,1442.086,1419.394,1545.407,,,,
,,1069.848,842.162,1012.295,1223.134,1173.356,1231.881,1270.667,1632.487,1503.743,1474.74,1663.369,1462.549,,,,
,,1060.742,957.699,986.137,1315.533,1205.183,1259.153,1301.538,1445.657,1525.443,1555.088,1127.251,1554.483,,,,
,,1062.672,952.323,1000.39,1339.862,1150.221,1282.26,1330.507,1707.468,1468.584,1567.989,1577.11,1219.07,,,,
,,1238.401,1231.094,1249.39,1309.49,1273.101,1287.758,1301.024,1574.524,1642.026,1581.134,1455.178,1404.213,,,,
,,170.604,187.215,171.762,167.993,170.826,185.645,189.247,200.504,199.801,57.905,55.904,55.341,,,,
,,,,,,,,,,,,,,,,,
1:45:00,37,707.631,690.511,702.868,1000.046,1066.629,1048.662,1205.802,1377.807,1422.213,168.711,178.563,212.703,,,,
,,697.984,687.009,698.725,1100.025,957.274,966.479,1194.005,1222.462,1519.666,1415.073,1381.15,1158.951,,,,
,,710.106,686.163,687.557,1094.333,919.382,955.278,1122.429,1406.342,1496.779,1446.332,1379.097,1555.323,,,,
,,1089.948,847.2,1008.9,1238.151,1187.264,1221.553,1256.791,1655.112,1507.877,1471.206,1652.866,1464.548,,,,
,,1048.248,973.223,998.183,1300.158,1203.256,1257.653,1294.425,1435.156,1516.021,1545.562,1113.179,1553.91,,,,
,,1092.458,960.192,995.369,1336.112,1150.211,1299.525,1341.35,1678.143,1474.739,1591.123,1595.653,1181.216,,,,
,,1221.284,1230.697,1258.695,1317.384,1243.449,1264.596,1306.74,1594.655,1598.2,1571.211,1473.874,1414.922,,,,
,,167.154,186.86,173.579,168.508,172.04,183.772,182.361,196.066,203.491,56.986,53.854,56.642,,,,
,,,,,,,,,,,,,,,,,
1:46:00,37,713.375,693.561,698.778,1013.663,1066.461,1057.887,1203.434,1391.621,1422.423,170.649,179.059,211.36,,,,
,,709.875,693.631,699.064,1107.083,960.219,980.57,1199.469,1225.511,1521.271,1420.984,1376.816,1165.612,,,,
,,702.138,691.773,713.191,1107.251,915.362,964.944,1107.743,1413.469,1501.773,1458.858,1413.959,1554.207,,,,
,,1082.735,857.428,1026.643,1231.92,1181.049,1244.17,1266.811,1648.086,1516.106,1471.194,1663.549,1465.439,,,,
,,1064.567,973.994,1001.719,1317.499,1206.84,1264.65,1295.016,1442.901,1537.033,1546.796,1128.679,1567.047,,,,
,,1094.084,949.886,992.773,1363.276,1154.886,1283.175,1341.792,1704.121,1464.434,1594.757,1592.914,1186.593,,,,
,,1243.109,1249.463,1248.786,1305.954,1266.113,1285.838,1303.089,1602.787,1620.531,1591.326,1467.837,1423.156,,,,
,,173.043,190.056,172.484,169.929,171.626,187.08,187.979,199.994,202.871,58.151,54.713,56.425,,,,
,,,,,,,,,,,,,,,,,
1:47:00,36.9,719.653,701.822,708.515,1010.968,1076.814,1061.595,1196.338,1384.189,1425.325,169.544,174.537,211.686,,,,
,,708.254,692.834,702.563,1103.996,974.101,984.021,1204.951,1228.436,1518.773,1423.734,1392.558,1161.062,,,,
,,711.325,696.584,693.537,1109.015,902.941,961.455,1140.942,1412.958,1486.039,1453.688,1387.613,1547.884,,,,
,,1079.941,858.585,1019.7,1244.227,1177.249,1250.235,1272.155,1636.638,1494.527,1491.873,1663.169,1475.168,,,,
,,1066.961,984.804,995.631,1312.402,1210.927,1260.411,1295.054,1439.95,1520.405,1541.364,1127.985,1540.263,,,,
,,1079.144,960.494,1006.495,1349.73,1128.728,1292.824,1321.616,1717.447,1451.148,1566.92,1577.908,1201.042,,,,
,,1230.475,1231.161,1241.898,1318.791,1259.487,1278.939,1290.134,1568.971,1633.295,1591.098,1458.004,1405.17,,,,
,,163.846,189.007,172.762,168.604,173.242,185.565,190.283,198.448,199.478,56.775,56.479,55.598,,,,
,,,,,,,,,,,,,,,,,
1:48:00,37,719.039,701.405,708.047,1006.463,1071.45,1070.96,1206.534,1383.827,1417.657,167.462,177.749,213.29,,,,
,,701.656,699.337,705.566,1110.084,970.62,978.477,1183.357,1220.525,1510.032,1423.915,1393.97,1163.071,,,,
,,717.221,696.535,693.549,1105.361,932.112,962.55,1129.561,1415.701,1489.377,1449.188,1384.524,1552.472,,,,
,,1083.729,857.042,1020.266,1246.987,1187.579,1232.313,1260.804,1630.783,1498.245,1494.579,1669.517,1479.474,,,,
,,1062.748,985.215,1015.16,1303.33,1209.647,1259.314,1282.731,1441.029,1521.605,1545.635,1121.363,1531.978,,,,
,,1093.593,948.737,995.146,1337.627,1149.96,1299.646,1346.606,1704.615,1456.71,1570.421,1579.803,1182.575,,,,
,,1228.65,1244.443,1245.692,1316.41,1246.276,1261.249,1277.73,1578.105,1643.972,1582.743,1461.948,1422.094,,,,
,,168.669,188.887,172.48,171.055,172.064,185.99,186.653,199.258,198.608,56.656,54.186,55.662,,,,
,,,,,,,,,,,,,,,,,
1:49:00,37,729.227,710.617,711.348,1016.872,1086.274,1075.393,1213.683,1392.403,1431.401,169.1,180.562,214.966,,,,
,,713.146,705.765,713.803,1116.133,975.863,986.921,1207.781,1236.803,1534.894,1426.22,1378.444,1165.483,,,,
,,717.131,702.68,700.798,1118.948,938.298,975.096,1117.688,1414.318,1502.625,1466.645,1417.556,1566.89,,,,
,,1103.866,863.326,1036.04,1240.105,1199.711,1237.757,1266.059,1664.75,1516.245,1488.475,1674.625,1488.129,,,,
,,1072.079,1007.086,1019.444,1300.119,1201.942,1272.4,1290.162,1450.014,1523.492,1568.23,1125.438,1549.48,,,,
,,1113.88,957.127,1007.682,1354.858,1158.013,1313.735,1333.466,1687.201,1470.184,1579.921,1590.827,1184.744,,,,
,,1242.898,1252.375,1258.766,1325.082,1242.38,1270.539,1307.661,1593.941,1626.261,1576.834,1481.886,1432.659,,,,
,,169.316,193.212,176.531,171.196,169.545,187.341,189.105,200.528,204.415,56.798,56.648,57.055,,,,
,,,,,,,,,,,,,,,,,
1:50:00,37,725.64,707.826,710.446,1013.787,1083.493,1072.236,1193.155,1386.383,1423.627,165.386,179.334,208.997,,,,
,,717.876,708.771,705.689,1109.562,988.558,990.596,1190.234,1226.54,1520.356,1426.709,1394.065,1156.588,,,,
,,710.347,703.861,712.921,1119.901,918.2,973.148,1139.53,1411.867,1480.08,1441.567,1386.687,1552.523,,,,
,,1094.997,864.635,1027.018,1234.763,1176.26,1244.548,1262.658,1619.95,1492.232,1495.806,1683.062,1446.313,,,,
,,1069.955,983.94,1004.178,1315.401,1206.961,1260.629,1293.786,1436.07,1508.774,1538.35,1114.622,1527.035,,,,
,,1089.382,968.647,1015.949,1329.753,1144.201,1287.755,1323.259,1703.236,1459.1,1564.076,1570.044,1196.05,,,,
,,1216.207,1222.639,1218.934,1300.661,1260.339,1274.702,1291.055,1557.809,1645.06,1577.404,1463.556,1397.234,,,,
,,169.136,192.731,171.994,167.571,172.77,183.191,190.011,197.899,200.796,55.984,56.225,58.147,,,,
,,,,,,,,,,,,,,,,,
1:51:00,37,734.936,718.659,726.522,1027.507,1098.097,1089.436,1214.438,1405.951,1435.404,171.72,177.466,213.486,,,,
,,717.64,717.24,729.497,1124.776,998.492,1005.279,1198.086,1238.084,1557.427,1451.867,1406.66,1170.989,,,,
,,729.86,715.756,715.258,1127.513,943.326,991.454,1144.788,1427,1486.72,1470.767,1449.95,1567.141,,,,
,,1104.822,869.66,1044.418,1246.303,1193.672,1245.155,1269.184,1643.862,1512.963,1523.73,1716.488,1482.12,,,,
,,1080.808,997.481,1010.431,1309.805,1231.015,1274.235,1293.968,1479.401,1534.286,1548.409,1141.41,1558.253,,,,
,,1119.128,962.894,1021.905,1347.805,1145.727,1316.203,1355.092,1684.843,1459.116,1571.726,1583.264,1206.292,,,,
,,1227.575,1253.713,1258.361,1323.668,1265.336,1272.371,1305.28,1592.185,1651.408,1600.912,1477.014,1416.564,,,,
,,170.629,192.083,176.889,174.454,171.76,187.664,186.104,201.294,204.496,56.215,56.374,56.857,,,,
,,,,,,,,,,,,,,,,,
1:52:00,37,740.398,721.382,725.068,1025.332,1093.36,1076.594,1211.856,1391.095,1432.347,169.113,175.981,210.759,,,,
